controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz
rl,0,2,6,59,0.12,4.9651970863342285,-5.0104241371154785,0.9242815971374512,-0.19002103805541992,-0.07283646613359451,-0.3875538110733032,0.43773403763771057,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,7,59,0.14,4.96903657913208,4.974878787994385,0.8962568640708923,-0.04753517732024193,-0.21232563257217407,-0.42066293954849243,0.4736022353172302,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,4,59,0.08,-5.016516208648682,-4.998541831970215,0.9911002516746521,-0.1071094200015068,0.0057810647413134575,-0.09365533292293549,0.1423979252576828,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,10,59,0.2,-5.05560302734375,4.973344802856445,0.8856931328773499,-0.22016382217407227,-0.1138574555516243,-0.4635794162750244,0.5256819128990173,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,6,59,0.12,6.281206130981445,-4.524735450744629,1.0163315534591675,1.2019813060760498,0.44587257504463196,0.015317283570766449,1.2821060419082642,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,7,59,0.14,5.073400497436523,3.4925343990325928,0.7779691219329834,0.048305146396160126,-0.9917076230049133,-0.14606799185276031,1.003570318222046,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,4,59,0.08,-5.041203498840332,-4.381691932678223,1.317637324333191,-0.08451144397258759,1.2682172060012817,0.6515077948570251,1.4282784461975098,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,10,59,0.2,-5.305048942565918,4.367481231689453,0.7787346243858337,-0.0739060640335083,-0.15324921905994415,-0.05360667034983635,0.1783847063779831,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,7,60,0.14,4.953128814697266,-5.012848377227783,0.8997737169265747,-0.20903438329696655,-0.017247522249817848,-0.42340007424354553,0.47250446677207947,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,8,60,0.16,4.965736389160156,4.9601922035217285,0.8711966276168823,-0.06029732525348663,-0.26791810989379883,-0.4155327081680298,0.4980796277523041,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,5,60,0.1,-5.023712635040283,-4.996249198913574,0.983354926109314,-0.12904176115989685,0.06136540696024895,-0.15438337624073029,0.21036092936992645,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,11,60,0.22,-5.0669355392456055,4.96593713760376,0.8571103811264038,-0.1664961725473404,-0.1303371638059616,-0.4855257272720337,0.5295696258544922,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,7,60,0.14,6.341671466827393,-4.502307415008545,1.017101764678955,0.8826391100883484,0.3274177312850952,0.011249862611293793,0.94147789478302,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,8,60,0.16,5.07582950592041,3.44264817237854,0.7706210613250732,0.03547840565443039,-0.728236734867096,-0.10726086795330048,0.7369480133056641,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,5,60,0.1,-5.045454502105713,-4.317895889282227,1.3504103422164917,-0.0620630644261837,0.9312840700149536,0.47841984033584595,1.0488219261169434,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,11,60,0.22,-5.308765888214111,4.359771251678467,0.7760379910469055,-0.05427737161517143,-0.11253322660923004,-0.03936446085572243,0.13099358975887299,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,8,61,0.16,4.941702842712402,-5.015830993652344,0.8740400671958923,-0.17711082100868225,-0.07288099825382233,-0.43282246589660645,0.47330242395401,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,9,61,0.18,4.9633049964904785,4.94602108001709,0.8467010855674744,-0.026346350088715553,-0.21353375911712646,-0.4030689299106598,0.4568975269794464,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,6,61,0.12,-5.031102180480957,-4.991508483886719,0.9735147953033447,-0.11889611929655075,0.09165757894515991,-0.1708737164735794,0.2274537831544876,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,12,61,0.24,-5.077590465545654,4.956303596496582,0.8266116976737976,-0.18547189235687256,-0.1821485012769699,-0.5245833396911621,0.5854618549346924,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,8,61,0.16,6.386069297790527,-4.485837459564209,1.0176676511764526,0.6481505632400513,0.24043571949005127,0.008261160925030708,0.6913586258888245,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,9,61,0.18,5.077614784240723,3.406015396118164,0.7652254700660706,0.026053206995129585,-0.534763514995575,-0.07876354455947876,0.5411603450775146,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,6,61,0.12,-5.048576831817627,-4.2710490226745605,1.3744765520095825,-0.045578159391880035,0.6838659048080444,0.3513156473636627,0.7701770663261414,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,12,61,0.24,-5.311495304107666,4.3541107177734375,0.7740576863288879,-0.03985640034079552,-0.08263140916824341,-0.028906218707561493,0.09618759155273438,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,9,62,0.18,4.932024955749512,-5.021086692810059,0.8485071659088135,-0.1499653160572052,-0.09808437526226044,-0.4203583598136902,0.45695874094963074,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,10,62,0.2,4.959780216217041,4.932981491088867,0.8229535222053528,-0.08182621002197266,-0.22006137669086456,-0.3905845582485199,0.45571795105934143,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,7,62,0.14,-5.039793491363525,-4.986996650695801,0.9625622630119324,-0.16331149637699127,0.06339973211288452,-0.1908762902021408,0.2590828537940979,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,13,62,0.26,-5.089190483093262,4.943429470062256,0.795573353767395,-0.19882820546627045,-0.23775523900985718,-0.51211017370224,0.598595917224884,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,9,62,0.18,6.418673515319824,-4.473743438720703,1.0180833339691162,0.4759569764137268,0.17656062543392181,0.006066868081688881,0.5076864361763,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,10,62,0.2,5.078925132751465,3.3791143894195557,0.761263370513916,0.019133271649479866,-0.3926934599876404,-0.05783809348940849,0.39739084243774414,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,7,62,0.14,-5.050869941711426,-4.236648082733154,1.3921483755111694,-0.03346772864460945,0.502183735370636,0.25798073410987854,0.5655640363693237,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,13,62,0.26,-5.31350040435791,4.349954605102539,0.7726036906242371,-0.029269928112626076,-0.06068205088376999,-0.021226324141025543,0.07063707709312439,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,10,63,0.2,4.921416282653809,-5.0250244140625,0.8237226009368896,-0.19587725400924683,-0.04249773547053337,-0.4078715443611145,0.45445919036865234,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,11,63,0.22,4.954558372497559,4.917830944061279,0.7990151047706604,-0.09075041115283966,-0.2756803333759308,-0.4049625098705292,0.49822676181793213,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,8,63,0.16,-5.04948616027832,-4.98372745513916,0.9508137702941895,-0.16024821996688843,0.04807300120592117,-0.1993270218372345,0.2602340579032898,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,14,63,0.28,-5.100815773010254,4.931112766265869,0.7645283937454224,-0.1901092827320099,-0.1821620762348175,-0.5212054252624512,0.5839346051216125,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,10,63,0.2,6.442615985870361,-4.464863300323486,1.0183887481689453,0.3495045006275177,0.12965595722198486,0.004453920293599367,0.3728054463863373,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,11,63,0.22,5.079887866973877,3.359360933303833,0.7583540081977844,0.014052243903279305,-0.28836485743522644,-0.04247216880321503,0.291814386844635,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,8,63,0.16,-5.052554130554199,-4.211386680603027,1.4051262140274048,-0.024577617645263672,0.36876773834228516,0.18944062292575836,0.4153088629245758,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,14,63,0.28,-5.3149733543396,4.346902370452881,0.7715359330177307,-0.02149309031665325,-0.044561684131622314,-0.015586994588375092,0.05187148600816727,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,11,64,0.22,4.911458969116211,-5.025865077972412,0.798603355884552,-0.14450709521770477,0.0063165356405079365,-0.42635101079940796,0.4502192735671997,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,12,64,0.24,4.949416160583496,4.899343490600586,0.7730489373207092,-0.08210013061761856,-0.33128055930137634,-0.4526347219944,0.5668910145759583,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,9,64,0.18,-5.059886455535889,-4.982789993286133,0.9365646839141846,-0.18263733386993408,-0.007526027504354715,-0.2647385001182556,0.321713387966156,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,15,64,0.3,-5.112627983093262,4.919193267822266,0.7325785160064697,-0.2016342729330063,-0.2104504555463791,-0.5405691862106323,0.6141341924667358,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,11,64,0.22,6.460196495056152,-4.458339691162109,1.0186127424240112,0.2566450536251068,0.09520557522773743,0.0032712980173528194,0.27375441789627075,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,12,64,0.24,5.080594539642334,3.344855546951294,0.7562176585197449,0.010312995873391628,-0.21175801753997803,-0.031189145520329475,0.21429087221622467,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,9,64,0.18,-5.0537896156311035,-4.192835807800293,1.4146556854248047,-0.018047312274575233,0.27079668641090393,0.13910984992980957,0.3049722909927368,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,15,64,0.3,-5.316053867340088,4.344658851623535,0.7707517743110657,-0.0157817043364048,-0.03271510452032089,-0.01144529040902853,0.038083262741565704,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,12,65,0.24,4.900845527648926,-5.023540496826172,0.770084023475647,-0.20000511407852173,0.06187999248504639,-0.5102949738502502,0.5515723824501038,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,13,65,0.26,4.942545413970947,4.879331111907959,0.742734432220459,-0.13760443031787872,-0.3351423740386963,-0.5428085327148438,0.6526074409484863,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,10,65,0.2,-5.072789669036865,-4.984304904937744,0.9176711440086365,-0.2381448894739151,-0.03791200742125511,-0.3507101833820343,0.42561477422714233,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,16,65,0.32,-5.123016834259033,4.906850337982178,0.700580358505249,-0.15276730060577393,-0.2023676335811615,-0.5281102061271667,0.5858249664306641,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,12,65,0.24,6.473105430603027,-4.453549861907959,1.0187768936157227,0.18846838176250458,0.06990581005811691,0.0024039000272750854,0.2010296732187271,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,13,65,0.26,5.081114292144775,3.3342032432556152,0.7546485662460327,0.007570470683276653,-0.15550212562084198,-0.02290261536836624,0.15736185014247894,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,10,65,0.2,-5.0546979904174805,-4.179214000701904,1.4216535091400146,-0.013250326737761497,0.19885732233524323,0.10215169936418533,0.22395262122154236,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,16,65,0.32,-5.316847801208496,4.343013286590576,0.7701758146286011,-0.011588073335587978,-0.024022990837693214,-0.008404135704040527,0.02796456776559353,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,13,66,0.26,4.88809061050415,-5.017882823944092,0.737605631351471,-0.22155065834522247,0.1174381896853447,-0.5634520649909973,0.6167289614677429,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,14,66,0.28,4.932345390319824,4.85964298248291,0.7076008915901184,-0.1930919736623764,-0.32316139340400696,-0.6160872578620911,0.7219981551170349,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,11,66,0.22,-5.088322162628174,-4.98732328414917,0.8952574133872986,-0.2736363410949707,-0.059142887592315674,-0.3898884952068329,0.4799872636795044,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,17,66,0.34,-5.1303582191467285,4.896186828613281,0.6683474183082581,-0.10061710327863693,-0.16013383865356445,-0.5437248945236206,0.5756765007972717,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,13,66,0.26,6.482585430145264,-4.450034141540527,1.0188978910446167,0.1384008377790451,0.05133514478802681,0.001765855704434216,0.14762522280216217,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,14,66,0.28,5.081493854522705,3.3263816833496094,0.7534964680671692,0.005555310286581516,-0.11419246345758438,-0.01681755669414997,0.11555781960487366,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,11,66,0.22,-5.055365085601807,-4.169211387634277,1.4267916679382324,-0.009723762981593609,0.14603085815906525,0.07501397281885147,0.16445867717266083,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,17,66,0.34,-5.317431926727295,4.3418049812316895,0.7697532176971436,-0.008512468077242374,-0.017640462145209312,-0.00617180997505784,0.020536290481686592,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,14,67,0.28,4.8748297691345215,-5.0101118087768555,0.702934205532074,-0.22062113881111145,0.13814055919647217,-0.5881454348564148,0.6431730389595032,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,15,67,0.3,4.922708034515381,4.841009140014648,0.6671794652938843,-0.137388214468956,-0.30155977606773376,-0.7148374319076538,0.7879126667976379,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,12,67,0.24,-5.104441165924072,-4.990780353546143,0.8689559698104858,-0.2650373578071594,-0.05649286136031151,-0.4729771018028259,0.5451087951660156,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,18,67,0.36,-5.136641979217529,4.884631633758545,0.6343651413917542,-0.10761010646820068,-0.21577270328998566,-0.5825521349906921,0.6304798126220703,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,14,67,0.28,6.489548683166504,-4.447452545166016,1.0189868211746216,0.10162786394357681,0.03770057111978531,0.001295552123337984,0.10840310901403427,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,15,67,0.3,5.081773281097412,3.320638656616211,0.7526504397392273,0.004076626617461443,-0.08386092633008957,-0.012349441647529602,0.0848633199930191,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,12,67,0.24,-5.055854797363281,-4.161865234375,1.4305648803710938,-0.007135075982660055,0.10723721981048584,0.05508577823638916,0.12076909095048904,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,18,67,0.36,-5.317859649658203,4.340917587280273,0.7694427371025085,-0.006247482728213072,-0.01295466162264347,-0.004532351158559322,0.015079672448337078,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,15,68,0.3,4.86350154876709,-5.0023298263549805,0.6641894578933716,-0.1660531759262085,0.12367158383131027,-0.6868969798088074,0.7174230217933655,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,16,68,0.32,4.914000988006592,4.822210311889648,0.6223418712615967,-0.1505921632051468,-0.3217553198337555,-0.7704740166664124,0.8484306931495667,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,13,68,0.26,-5.122220039367676,-4.993841171264648,0.8410140872001648,-0.3186131417751312,-0.04705410823225975,-0.4604942500591278,0.5619460940361023,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,19,68,0.38,-5.143518924713135,4.871200084686279,0.598141610622406,-0.11959026753902435,-0.22964845597743988,-0.6188483238220215,0.6708304286003113,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,15,68,0.3,6.494661808013916,-4.445557117462158,1.0190519094467163,0.07462479919195175,0.02769143506884575,0.0009521829197183251,0.07960265874862671,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,16,68,0.32,5.081976890563965,3.316420078277588,0.7520291805267334,0.0029999399557709694,-0.061584215611219406,-0.009068104438483715,0.06232050806283951,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,13,68,0.26,-5.05621337890625,-4.156469345092773,1.433335781097412,-0.005236653611063957,0.07874338328838348,0.04045085236430168,0.08868040889501572,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,19,68,0.38,-5.318173408508301,4.340265274047852,0.7692148089408875,-0.004592141602188349,-0.009511180222034454,-0.003328109858557582,0.011073690839111805,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,16,69,0.32,4.852446556091309,-4.995708465576172,0.6195200085639954,-0.19719243049621582,0.10086452960968018,-0.7856256365776062,0.816251277923584,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,17,69,0.34,4.906414985656738,4.8048505783081055,0.5765497088432312,-0.10914590954780579,-0.26617154479026794,-0.7580094933509827,0.8107641339302063,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,14,69,0.28,-5.140787124633789,-4.996298313140869,0.8121305704116821,-0.30288344621658325,-0.0366065613925457,-0.49631962180137634,0.5825904011726379,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,20,69,0.4,-5.14986515045166,4.857614994049072,0.557669460773468,-0.09587547928094864,-0.22410063445568085,-0.714314877986908,0.7547575235366821,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,16,69,0.32,6.498415470123291,-4.444165229797363,1.0190997123718262,0.05479593947529793,0.02033996395766735,0.0006991809932515025,0.058453384786844254,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,17,69,0.34,5.082127094268799,3.3133225440979004,0.7515730261802673,0.0022013220004737377,-0.045221954584121704,-0.006658372934907675,0.04576248303055763,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,14,69,0.28,-5.056475639343262,-4.1525092124938965,1.4353705644607544,-0.0038429126143455505,0.05782304331660271,0.02970416285097599,0.06511996686458588,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,20,69,0.4,-5.318404674530029,4.339788436889648,0.7690474987030029,-0.0033723763190209866,-0.006988189183175564,-0.0024440817069262266,0.008135185576975346,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,17,70,0.34,4.840822696685791,-4.991602420806885,0.5723255276679993,-0.19115975499153137,0.045254189521074295,-0.7872458100318909,0.8113852143287659,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,18,70,0.36,4.897921085357666,4.788144111633301,0.5302973389625549,-0.16464009881019592,-0.28719186782836914,-0.7800562977790833,0.8473920822143555,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,15,70,0.3,-5.157013416290283,-4.997531890869141,0.780292809009552,-0.2471974939107895,-0.009071496315300465,-0.5551369190216064,0.6077547669410706,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,21,70,0.42,-5.153669357299805,4.844282150268555,0.5136785507202148,-0.040180690586566925,-0.22088773548603058,-0.7466639280319214,0.7796877026557922,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,17,70,0.34,6.501171588897705,-4.443141460418701,1.0191349983215332,0.04023812338709831,0.014935876242816448,0.0005135122337378561,0.04292377829551697,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,18,70,0.36,5.082236289978027,3.311047315597534,0.7512379288673401,0.001621601521037519,-0.03320612385869026,-0.004889578092843294,0.03360333666205406,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,15,70,0.3,-5.056667804718018,-4.149599552154541,1.4368647336959839,-0.0028249246533960104,0.04245837777853012,0.02181371860206127,0.04781769961118698,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,21,70,0.42,-5.318574905395508,4.339437007904053,0.7689244151115417,-0.002474412089213729,-0.005133127793669701,-0.0017948478925973177,0.0059743779711425304,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,18,71,0.36,4.828766345977783,-4.988326549530029,0.5231751799583435,-0.20787882804870605,0.061296530067920685,-0.8419792056083679,0.8694249987602234,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,19,71,0.38,4.888670921325684,4.772645950317383,0.4806601405143738,-0.14665791392326355,-0.23769129812717438,-0.8610212206840515,0.9051868319511414,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,16,71,0.32,-5.170243263244629,-4.996149063110352,0.7457373738288879,-0.20140181481838226,0.045983534306287766,-0.5907766222953796,0.6258547902107239,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,22,71,0.44,-5.155611515045166,4.832974910736084,0.4677918255329132,-0.026731055229902267,-0.16531527042388916,-0.777717649936676,0.79554283618927,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,18,71,0.36,6.503198623657227,-4.442390441894531,1.0191608667373657,0.02954307198524475,0.010969285853207111,0.0003770538023672998,0.03151603415608406,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,19,71,0.38,5.082318305969238,3.3093764781951904,0.750991940498352,0.0011880021775141358,-0.02437811717391014,-0.0035895092878490686,0.0246695876121521,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,16,71,0.32,-5.0568084716796875,-4.147463798522949,1.4379621744155884,-0.0020735368598252535,0.031174028292298317,0.01601800136268139,0.03510976955294609,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,22,71,0.44,-5.318700313568115,4.339179515838623,0.7688341736793518,-0.0018184786895290017,-0.0037742317654192448,-0.001317795249633491,0.0043918415904045105,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,19,72,0.38,4.815863609313965,-4.9837541580200195,0.4730929136276245,-0.2201009839773178,0.08682408183813095,-0.8295042514801025,0.8625892400741577,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,20,72,0.4,4.879639625549316,4.760330677032471,0.42671066522598267,-0.1532316505908966,-0.1821202039718628,-0.9263935685157776,0.9564793705940247,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,17,72,0.34,-5.181233882904053,-4.991445064544678,0.7092089653015137,-0.17010557651519775,0.1015520989894867,-0.6216927170753479,0.6524956822395325,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,23,72,0.46,-5.156576156616211,4.824248313903809,0.41935715079307556,-0.008417176082730293,-0.13124991953372955,-0.8283342123031616,0.8387103080749512,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,19,72,0.38,6.504683971405029,-4.441837787628174,1.0191798210144043,0.02168896049261093,0.00805080309510231,0.0002765404060482979,0.02313661389052868,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,20,72,0.4,5.082380771636963,3.308150053024292,0.7508113384246826,0.0008627224597148597,-0.017898142337799072,-0.002636173740029335,0.01811179704964161,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,17,72,0.34,-5.056911945343018,-4.145895481109619,1.4387680292129517,-0.0015261840308085084,0.022886691614985466,0.011761870235204697,0.025777345523238182,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,23,72,0.46,-5.318791389465332,4.338988780975342,0.7687678337097168,-0.0013282111613079906,-0.002771724248304963,-0.0009672362357378006,0.0032221339643001556,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,20,73,0.4,4.803340435028076,-4.97967529296875,0.4221733808517456,-0.20053188502788544,0.05447913333773613,-0.8623391389846802,0.8870229721069336,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,21,73,0.42,4.871830463409424,4.750133037567139,0.37156328558921814,-0.11364670842885971,-0.16130951046943665,-0.9139308333396912,0.9349897503852844,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,18,73,0.36,-5.192325115203857,-4.985940933227539,0.6697334051132202,-0.19532723724842072,0.08469964563846588,-0.6838120222091675,0.7161882519721985,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,24,73,0.48,-5.158623695373535,4.815537452697754,0.3670773506164551,-0.05246937647461891,-0.15513691306114197,-0.9020370244979858,0.9167830944061279,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,20,73,0.4,6.505774974822998,-4.441432476043701,1.0191929340362549,0.015929659828543663,0.005908806808292866,0.0002056417870335281,0.016991479322314262,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,21,73,0.42,5.082423686981201,3.3072502613067627,0.7506788969039917,0.0006301518296822906,-0.013141140341758728,-0.001935576437972486,0.013297861441969872,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
